date;campaign_id;campaign_name;campaign_objective;adset_id;adset_name;ad_id;ad_name;ad_format;creative_type;platform;impressions;clicks;spend;cpc;cpm;ctr;conversions;leads;revenue;roas;reach;frequency;video_views
2024-12-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5454;108;22,39;0,21;4,11;1,984;4;0;388,00;17,33;4285;1,15;1632
2024-12-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4852;83;23,95;0,29;4,94;1,727;2;0;194,00;8,10;3376;1,21;1450
2024-12-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5605;107;22,24;0,21;3,97;1,918;3;0;291,00;13,08;4572;1,22;1715
2024-12-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;6199;101;25,43;0,25;4,10;1,634;3;0;291,00;11,44;4580;1,19;1800
2024-12-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4855;90;27,74;0,31;5,71;1,858;2;0;194,00;6,99;3585;1,39;1527
2024-12-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4666;83;23,57;0,28;5,05;1,789;2;0;194,00;8,23;3181;1,26;1286
2024-12-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5689;99;26,18;0,26;4,60;1,745;3;0;291,00;11,12;4350;1,16;1549
2024-12-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;3900;68;21,67;0,32;5,56;1,753;2;0;194,00;8,95;2653;1,41;1216
2024-12-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4633;91;21,43;0,24;4,63;1,982;3;0;291,00;13,58;3611;1,57;1382
2024-12-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4279;83;22,08;0,27;5,16;1,955;2;0;194,00;8,79;3487;1,49;1150
2024-12-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;6533;124;21,67;0,17;3,32;1,909;4;0;388,00;17,90;5285;1,32;1915
2024-12-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4731;78;26,15;0,34;5,53;1,667;2;0;194,00;7,42;3638;1,33;1544
2024-12-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5309;104;28,68;0,28;5,40;1,968;3;0;291,00;10,15;3734;1,54;1600
2024-12-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4412;80;22,53;0,28;5,11;1,827;3;0;291,00;12,92;3205;1,56;1289
2024-12-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6539;118;21,73;0,18;3,32;1,815;3;0;291,00;13,39;4917;1,29;1908
2024-12-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6525;120;27,59;0,23;4,23;1,845;4;0;388,00;14,06;4702;1,44;2047
2024-12-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;6144;114;22,94;0,20;3,73;1,856;4;0;388,00;16,91;4401;1,61;2022
2024-12-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5756;111;24,07;0,22;4,18;1,941;3;0;291,00;12,09;4418;1,35;1797
2024-12-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6037;113;25,11;0,22;4,16;1,881;3;0;291,00;11,59;4206;1,50;1794
2024-12-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5134;86;24,15;0,28;4,70;1,691;3;0;291,00;12,05;3557;1,47;1594
2024-12-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4683;85;21,72;0,26;4,64;1,829;3;0;291,00;13,40;3303;1,20;1562
2024-12-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6063;120;22,88;0,19;3,77;1,988;4;0;388,00;16,96;4559;1,37;1784
2024-12-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;6223;101;21,65;0,21;3,48;1,631;3;0;291,00;13,44;4310;1,30;1804
2024-12-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4954;90;23,35;0,26;4,71;1,821;2;0;194,00;8,31;3452;1,56;1625
2024-12-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4064;69;24,06;0,35;5,92;1,704;2;0;194,00;8,06;3360;1,25;1176
2024-12-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4407;73;25,19;0,35;5,72;1,658;3;0;291,00;11,55;3665;1,33;1192
2024-12-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;7024;114;26,67;0,23;3,80;1,625;4;0;388,00;14,55;5406;1,24;2305
2024-12-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4634;82;26,34;0,32;5,69;1,772;3;0;291,00;11,05;3236;1,60;1256
2024-12-31;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5127;89;21,88;0,25;4,27;1,750;3;0;291,00;13,30;3573;1,33;1602
2025-01-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5905;106;20,31;0,19;3,44;1,803;3;0;291,00;14,33;4293;1,37;1858
2025-01-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5788;96;25,51;0,27;4,41;1,673;3;0;291,00;11,41;4564;1,35;1902
2025-01-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;6728;122;23,64;0,19;3,51;1,827;4;0;388,00;16,41;4911;1,16;1943
2025-01-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6010;97;27,34;0,28;4,55;1,623;3;0;291,00;10,64;4952;1,25;1699
2025-01-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4847;87;23,62;0,27;4,87;1,813;2;0;194,00;8,21;3517;1,14;1545
2025-01-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5147;82;21,99;0,27;4,27;1,606;2;0;194,00;8,82;3535;1,64;1411
2025-01-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5665;93;22,44;0,24;3,96;1,656;2;0;194,00;8,65;4322;1,61;1814
2025-01-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;7159;127;24,09;0,19;3,36;1,787;4;0;388,00;16,11;5765;1,21;1990
2025-01-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4135;68;26,35;0,39;6,37;1,661;2;0;194,00;7,36;3267;1,38;1137
2025-01-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4640;88;27,91;0,32;6,02;1,915;3;0;291,00;10,43;3391;1,13;1280
2025-01-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6315;110;26,11;0,24;4,13;1,743;4;0;388,00;14,86;4366;1,38;1717
2025-01-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6235;108;21,58;0,20;3,46;1,747;3;0;291,00;13,48;4875;1,38;1823
2025-01-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5217;103;26,14;0,25;5,01;1,991;3;0;291,00;11,13;4149;1,46;1573
2025-01-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5247;87;24,45;0,28;4,66;1,673;3;0;291,00;11,90;3572;1,33;1726
2025-01-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4210;80;22,57;0,28;5,36;1,908;2;0;194,00;8,60;3119;1,55;1290
2025-01-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5138;84;24,13;0,29;4,70;1,645;3;0;291,00;12,06;3841;1,63;1528
2025-01-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;6143;98;22,64;0,23;3,69;1,606;4;0;388,00;17,14;4381;1,62;1645
2025-01-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5761;106;25,01;0,24;4,34;1,842;3;0;291,00;11,64;3844;1,41;1927
2025-01-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;4976;89;26,50;0,30;5,33;1,803;2;0;194,00;7,32;3337;1,18;1496
2025-01-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5153;95;23,07;0,24;4,48;1,849;3;0;291,00;12,61;3448;1,30;1552
2025-01-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;4729;75;22,53;0,30;4,77;1,600;2;0;194,00;8,61;3971;1,53;1300
2025-01-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5625;104;26,51;0,25;4,71;1,858;3;0;291,00;10,98;3806;1,55;1640
2025-01-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;3984;66;25,18;0,38;6,32;1,668;2;0;194,00;7,70;2935;1,35;1214
2025-01-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;facebook;5853;93;23,94;0,26;4,09;1,600;3;0;291,00;12,16;4356;1,56;1958
2025-01-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5824;114;27,97;0,25;4,80;1,973;4;0;388,00;13,87;4845;1,67;1645
2025-01-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;7516;140;24,93;0,18;3,32;1,871;4;0;388,00;15,56;6051;1,49;2405
2025-01-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5629;112;20,68;0,18;3,67;1,990;3;0;291,00;14,07;3767;1,66;1725
2025-01-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5541;107;25,32;0,24;4,57;1,949;3;0;291,00;11,49;4559;1,66;1832
2025-01-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5509;100;23,82;0,24;4,32;1,829;3;0;291,00;12,22;4576;1,26;1717
2025-01-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;6050;107;24,28;0,23;4,01;1,771;3;0;291,00;11,99;5014;1,67;1648
2025-01-31;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS002;Público 35-50 | Interesses Investimentos;AD004;Video_Lucas_Apresentacao_v2;Video;Apresentação;instagram;5834;107;24,22;0,23;4,15;1,838;3;0;291,00;12,01;4105;1,60;1878
2024-02-01;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;9421;102;41,68;0,41;4,42;1,085;0;0;0,00;0,00;7134;1,53;2821
2024-02-02;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;10735;144;37,37;0,26;3,48;1,342;1;0;97,00;2,60;7648;1,22;3486
2024-02-03;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;13071;141;47,72;0,34;3,65;1,081;1;0;97,00;2,03;8718;1,29;3999
2024-02-04;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;12783;141;45,52;0,32;3,56;1,105;1;0;97,00;2,13;9051;1,68;3642
2024-02-05;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;8310;98;39,48;0,40;4,75;1,189;1;0;97,00;2,46;6227;1,21;2327
2024-02-06;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;7996;95;34,85;0,37;4,36;1,192;0;0;0,00;0,00;5700;1,65;2517
2024-02-07;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;9533;109;43,59;0,40;4,57;1,145;1;0;97,00;2,23;7498;1,25;2541
2024-02-08;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;8758;95;40,04;0,42;4,57;1,092;1;0;97,00;2,42;6864;1,28;2677
2024-02-09;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;8558;113;43,56;0,39;5,09;1,327;1;0;97,00;2,23;7027;1,45;2663
2024-02-10;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;8978;116;37,96;0,33;4,23;1,298;1;0;97,00;2,56;6674;1,34;2994
2024-02-11;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;12361;157;50,56;0,32;4,09;1,271;1;0;97,00;1,92;8174;1,49;3960
2024-02-12;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;9798;107;49,56;0,46;5,06;1,099;1;0;97,00;1,96;8154;1,25;3226
2024-02-13;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;9948;125;43,45;0,35;4,37;1,261;1;0;97,00;2,23;6752;1,33;3178
2024-02-14;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;8155;106;46,43;0,44;5,69;1,303;1;0;97,00;2,09;6688;1,27;2736
2024-02-15;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;9754;125;45,51;0,36;4,67;1,286;1;0;97,00;2,13;7383;1,52;3105
2024-02-16;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;7428;95;36,71;0,39;4,94;1,284;0;0;0,00;0,00;6124;1,61;2286
2024-02-17;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;8895;101;40,66;0,40;4,57;1,142;1;0;97,00;2,39;6940;1,14;2719
2024-02-18;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;7235;93;40,03;0,43;5,53;1,293;0;0;0,00;0,00;6023;1,12;2328
2024-02-19;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;10000;120;37,07;0,31;3,71;1,201;1;0;97,00;2,62;7984;1,56;3117
2024-02-20;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;9590;122;40,47;0,33;4,22;1,281;1;0;97,00;2,40;7297;1,64;2758
2024-02-21;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;8446;104;36,35;0,35;4,30;1,242;1;0;97,00;2,67;6989;1,13;2674
2024-02-22;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;7255;85;33,83;0,40;4,66;1,179;0;0;0,00;0,00;5192;1,32;2198
2024-02-23;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;8437;109;44,09;0,40;5,23;1,302;0;0;0,00;0,00;7034;1,25;2296
2024-02-24;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;8888;105;46,40;0,44;5,22;1,190;0;0;0,00;0,00;7122;1,49;2574
2024-02-25;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;8421;94;40,12;0,43;4,76;1,128;0;0;0,00;0,00;7061;1,63;2321
2024-02-26;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;instagram;9342;125;35,66;0,29;3,82;1,341;1;0;97,00;2,72;7600;1,32;2999
2024-02-27;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;10939;120;38,43;0,32;3,51;1,104;1;0;97,00;2,52;9141;1,39;3474
2024-02-28;CAMP002;Finanças do Zero | Topo Funil | Awareness;REACH;AS003;Amplo 25-50 | Brasil;AD005;Reels_Dica_Rapida_v1;Reels;Educativo;facebook;12609;149;43,81;0,29;3,47;1,188;1;0;97,00;2,21;8404;1,33;3499
