date;campaign_id;campaign_name;campaign_type;adgroup_id;adgroup_name;keywords;product;impressions;clicks;spend;cpc;cpm;ctr;conversions;revenue;roas;quality_score;view_rate;avg_position
2024-12-05;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2468;100;24,14;0,24;9,78;4,079;4;388,00;16,07;9;;1,40
2024-12-06;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2829;124;30,28;0,24;10,70;4,403;5;485,00;16,02;9;;1,40
2024-12-07;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;4002;167;33,68;0,20;8,42;4,188;6;582,00;17,28;9;;1,80
2024-12-08;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3498;155;26,39;0,17;7,54;4,433;6;582,00;22,05;7;;2,30
2024-12-09;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3122;125;28,10;0,22;9,00;4,032;6;582,00;20,71;8;;2,20
2024-12-10;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2401;105;25,97;0,25;10,81;4,375;5;485,00;18,68;7;;2,30
2024-12-11;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;1903;83;28,12;0,34;14,78;4,382;3;291,00;10,35;8;;1,30
2024-12-12;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2313;98;32,41;0,33;14,01;4,238;5;485,00;14,96;9;;1,50
2024-12-13;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2307;92;33,63;0,37;14,58;4,020;4;388,00;11,54;9;;1,70
2024-12-14;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2393;100;36,33;0,36;15,18;4,213;4;388,00;10,68;6;;2,00
2024-12-15;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2712;113;28,48;0,25;10,50;4,202;6;582,00;20,44;9;;2,20
2024-12-16;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2757;135;26,74;0,20;9,70;4,921;7;679,00;25,39;6;;2,30
2024-12-17;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;1889;90;28,04;0,31;14,84;4,798;4;388,00;13,84;10;;1,70
2024-12-18;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2783;113;25,22;0,22;9,06;4,079;4;388,00;15,38;8;;2,00
2024-12-19;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2156;89;35,51;0,40;16,47;4,129;3;291,00;8,19;9;;1,80
2024-12-20;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2156;103;30,26;0,29;14,03;4,794;4;388,00;12,82;10;;2,20
2024-12-21;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3211;133;38,83;0,29;12,09;4,147;6;582,00;14,99;10;;1,40
2024-12-22;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2155;94;28,54;0,30;13,24;4,374;4;388,00;13,59;6;;1,70
2024-12-23;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3089;147;29,97;0,20;9,70;4,776;6;582,00;19,42;10;;1,50
2024-12-24;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2259;91;34,96;0,38;15,48;4,032;4;388,00;11,10;7;;1,50
2024-12-25;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3258;151;32,56;0,22;9,99;4,658;7;679,00;20,85;9;;1,70
2024-12-26;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;1791;85;25,75;0,30;14,38;4,784;4;388,00;15,07;6;;1,60
2024-12-27;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3383;146;29,12;0,20;8,61;4,322;5;485,00;16,66;8;;2,20
2024-12-28;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2190;88;37,66;0,43;17,20;4,062;3;291,00;7,73;10;;2,00
2024-12-29;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2696;123;27,51;0,22;10,21;4,563;6;582,00;21,16;10;;1,90
2024-12-30;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2369;114;30,46;0,27;12,86;4,814;5;485,00;15,92;6;;2,10
2024-12-31;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2852;141;29,58;0,21;10,37;4,960;6;582,00;19,68;10;;2,20
2025-01-01;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2637;129;26,75;0,21;10,14;4,902;6;582,00;21,76;10;;1,30
2025-01-02;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;1504;71;23,46;0,33;15,60;4,729;3;291,00;12,40;10;;2,20
2025-01-03;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2432;106;29,26;0,28;12,03;4,367;4;388,00;13,26;10;;2,00
2025-01-04;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3690;147;30,73;0,21;8,33;4,001;5;485,00;15,78;7;;2,30
2025-01-05;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3003;132;31,65;0,24;10,54;4,411;7;679,00;21,45;6;;1,40
2025-01-06;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2460;109;31,71;0,29;12,89;4,444;4;388,00;12,24;10;;1,40
2025-01-07;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3045;137;28,29;0,21;9,29;4,526;6;582,00;20,57;6;;1,80
2025-01-08;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3280;157;29,51;0,19;9,00;4,806;8;776,00;26,30;8;;1,90
2025-01-09;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2857;117;29,62;0,25;10,37;4,121;4;388,00;13,10;8;;2,10
2025-01-10;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3215;152;30,73;0,20;9,56;4,733;7;679,00;22,10;9;;1,60
2025-01-11;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;4125;172;32,94;0,19;7,99;4,188;7;679,00;20,61;8;;2,20
2025-01-12;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3588;171;28,99;0,17;8,08;4,774;6;582,00;20,08;8;;1,60
2025-01-13;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2121;105;31,98;0,30;15,08;4,967;4;388,00;12,13;7;;2,10
2025-01-14;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2167;109;34,53;0,32;15,93;5,033;5;485,00;14,05;10;;2,30
2025-01-15;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;1719;69;26,41;0,38;15,36;4,067;3;291,00;11,02;8;;2,10
2025-01-16;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2472;112;29,20;0,26;11,81;4,548;5;485,00;16,61;8;;2,20
2025-01-17;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2206;88;25,21;0,29;11,43;3,999;3;291,00;11,54;8;;2,20
2025-01-18;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2973;135;36,81;0,27;12,38;4,570;5;485,00;13,18;7;;1,30
2025-01-19;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2783;115;34,20;0,30;12,29;4,152;5;485,00;14,18;7;;2,30
2025-01-20;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;1876;85;25,80;0,30;13,75;4,542;3;291,00;11,28;8;;1,50
2025-01-21;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2588;119;29,07;0,24;11,23;4,616;5;485,00;16,68;8;;1,90
2025-01-22;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2869;143;26,56;0,19;9,26;4,987;7;679,00;25,56;7;;2,20
2025-01-23;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2873;134;22,83;0,17;7,95;4,692;5;485,00;21,24;8;;1,70
2025-01-24;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2118;101;30,38;0,30;14,34;4,779;4;388,00;12,77;8;;2,00
2025-01-25;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3923;167;28,48;0,17;7,26;4,264;6;582,00;20,44;7;;1,50
2025-01-26;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3303;146;31,20;0,21;9,45;4,426;6;582,00;18,65;9;;2,20
2025-01-27;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;3344;149;31,85;0,21;9,52;4,485;6;582,00;18,27;7;;2,10
2025-01-28;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2094;84;26,95;0,32;12,87;4,026;3;291,00;10,80;8;;1,50
2025-01-29;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2632;126;29,89;0,24;11,36;4,816;5;485,00;16,23;9;;2,10
2025-01-30;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2819;140;34,10;0,24;12,10;4,968;5;485,00;14,22;8;;1,50
2025-01-31;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG003;Renda Extra Investimentos;"renda extra investindo; como ganhar dinheiro investindo";Finanças do Zero;2406;98;29,72;0,30;12,35;4,098;4;388,00;13,06;9;;2,10
2024-02-01;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;27872;133;54,59;0,41;1,96;0,481;1;197,00;3,61;;0,30;
2024-02-02;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;27416;151;57,21;0,38;2,09;0,552;2;394,00;6,89;;0,31;
2024-02-03;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;31912;162;60,14;0,37;1,88;0,510;2;394,00;6,55;;0,28;
2024-02-04;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;43507;232;75,68;0,33;1,74;0,534;3;591,00;7,81;;0,27;
2024-02-05;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;36519;186;58,40;0,31;1,60;0,511;2;394,00;6,75;;0,28;
2024-02-06;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;32572;177;62,48;0,35;1,92;0,546;3;591,00;9,46;;0,30;
2024-02-07;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;27301;124;64,72;0,52;2,37;0,456;1;197,00;3,04;;0,31;
2024-02-08;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;32489;170;60,18;0,35;1,85;0,526;2;394,00;6,55;;0,31;
2024-02-09;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;42302;212;62,86;0,30;1,49;0,503;3;591,00;9,40;;0,30;
2024-02-10;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;36979;195;59,56;0,31;1,61;0,530;2;394,00;6,62;;0,28;
2024-02-11;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;34156;190;69,27;0,36;2,03;0,557;3;591,00;8,53;;0,25;
2024-02-12;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;31098;145;65,06;0,45;2,09;0,468;2;394,00;6,06;;0,25;
2024-02-13;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;33166;168;56,34;0,34;1,70;0,509;2;394,00;6,99;;0,28;
2024-02-14;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;35520;168;71,13;0,42;2,00;0,475;2;394,00;5,54;;0,30;
2024-02-15;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;37519;190;64,55;0,34;1,72;0,506;3;591,00;9,16;;0,30;
2024-02-16;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;31042;137;47,11;0,34;1,52;0,443;2;394,00;8,36;;0,26;
2024-02-17;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;43620;212;67,95;0,32;1,56;0,487;2;394,00;5,80;;0,27;
2024-02-18;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;30811;163;56,50;0,35;1,83;0,531;2;394,00;6,97;;0,28;
2024-02-19;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;43966;194;62,07;0,32;1,41;0,442;2;394,00;6,35;;0,26;
2024-02-20;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;36637;169;60,87;0,36;1,66;0,462;2;394,00;6,47;;0,30;
2024-02-21;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;35747;186;72,99;0,39;2,04;0,523;2;394,00;5,40;;0,29;
2024-02-22;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;26840;145;60,55;0,42;2,26;0,542;2;394,00;6,51;;0,28;
2024-02-23;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;26246;121;57,09;0,47;2,18;0,462;2;394,00;6,90;;0,26;
2024-02-24;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;40263;199;76,09;0,38;1,89;0,496;3;591,00;7,77;;0,28;
2024-02-25;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;44069;200;65,86;0,33;1,49;0,456;3;591,00;8,97;;0,28;
2024-02-26;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;25742;113;62,74;0,56;2,44;0,441;1;197,00;3,14;;0,29;
2024-02-27;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;30404;156;59,02;0,38;1,94;0,516;2;394,00;6,68;;0,28;
